,Empresa,Data Emissão,Data Competência,Número Nota Fiscal,Série,CNPJ Prestador,Código Serviço Municipal,Filial,Tipo Tributação,Benefício Fiscal,Tipo NF,Optante Simples,Fornecedor,Valor Serviço,Valor Dedução,Aliquota ISS,ISS Retido,Analise ISS,Município Prestador,INSS Retido 11%,IRRF (1708),IRRF (8045),PCC (5952),PIS (5979),COFINS (5960),Líquido,Comentario,Cei,filial_formatada,Município,check_filial_prest_mun
31,TimeNow,2021-03-04,,27707173,,47866934000174,3205,01.208.413/0001-29,,,,N,TICKET SERVICOS SA,0.0,,2.0,0.0,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,0.0,"TA DISPONIBILIZACAO DE BENEFICIO QTD 3 R $ 1.801 , 80 DESCONTOS CONCEDIDOS -R $ 36 , 04 DESC . REF . AVISOS CRED . NRS , 307144 - R $ 582 , 12/307143 -R $ 582 , 12 VALOR DA CORRETAGEM OU COMISSAO : ZERO Pedido Web : 875846 Ped GP : 32833108 Contrato : 3528 60057091 IE : ISENTO IM : IRF 1,50 % -IN / SRF 177/87 e 107/91 LEI 12741/12 VL.TRIB.R $ 0,00 Data de vencimento : 07/04/2021 VALOR TOTAL : R $ 601,52 | Administração de benefícios relativos a planos de assistência à saúde.",,01208413000129,,False
32,TimeNow,2021-03-05,,27726766,,47866934000174,3205,01.208.413/0001-29,,,,N,TICKET SERVICOS SA,0.0,,2.0,0.0,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,0.0,"TRE DISPONIBILIZACAO DE BENEFICIO QTD 2 R $ 1.188,00 DESCONTOS CONCEDIDOS -R $ 23,76 VALOR DA CORRETAGEM OU COMISSAO : ZERO Pedido Web : 877850 Ped GP : 328 458 93 Contrato : 3528 60030121 IE : ISENTO IM : IRF 1,50 % -IN / SRF 177/87 e 107/91 LEI 12741/12 VL.TRIB.R $ 0,00 Data de Vencimento : 08/04/2021 VALOR TOTAL : R $ 1.164,24 | Administração de benefícios relativos a planos de assistência à saúde.",,01208413000129,,False
33,TimeNow,2021-03-05,,20909,,547516000150,3350010,01.208.413/0001-29,,,,N,ALBOR DIAGNOSTICOS LABORATORIAIS LTDA,3110.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 3350010 | Cód.LC: 4.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: São Caetano do Sul | Cidade Prestação: Vitória,São Caetano do Sul,0.0,46.65,0,933051.32,0,0,-929987.97,"11 EXAMES COVID PCR R $ 250,00 ( CADA ) - TOTAL R $ 2.750,00 02 EXAMES COVID R $ 180,00 ( CADA ) - TOTAL R $ 360,00 PAGAMENTO PARA 18/03/2021 NO VALOR DE R $ 2.918,73 VALOR APROXIMADO DOS TRIBUTOS 16,14 % FONTE IBPT R $ 501,95 | Análises clínicas, patologia, eletricidade médica, radioterapia, quimioterapia, ultra-sonografia, ressonância magnética, radiologia, tomografia e congêneres",,01208413000129,,False
34,TimeNow,2021-03-05,,27726110,,47866934000174,3205,01.208.413/0001-29,,,,N,TICKET SERVICOS SA,0.0,,2.0,0.0,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,0.0,"TA DISPONIBILIZACAO DE BENEFICIO QTD 1 R $ 600,60 DESCONTOS CONCEDIDOS -R $ 12,01 VALOR DA CORRETAGEM OU COMISSAO : ZERO Pedido Web : 877395 Ped GP : 328 430 04 Contrato : 3528 60057091 IE : ISENTO IM : IRF 1,50 % -IN / SRF 177/87 e 107/91 LEI 12741/12 VL.TRIB.R $ 0,00 Data de Vencimento : 07/04/2021 VALOR TOTAL : R $ 588,59 | Administração de benefícios relativos a planos de assistência à saúde.",,01208413000129,,False
35,Alambari,2021-03-08,,643,,30634747000162,3220,06.274.389/0001-40,,,,S,GONCALVES & GUERRA ADVOGADOS ASSOCIADOS,5500.0,,5.0,275.0,Regra Encontrada: SIM | Cód: 3220 | Cód.LC: 17.14 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: Resende,São Paulo,0.0,0.0,0,0.0,0,0,5225.0,Prestacao de Servicos Vencimento : 15/03/2021 Banco Santander 033 . Ag . 2050 . CC . 13004020-9 | Advocacia,,06274389000140,,False
36,TimeNow,2021-03-09,,27805353,,47866934000174,3205,01.208.413/0001-29,,,,N,TICKET SERVICOS SA,0.0,,2.0,0.0,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,0.0,"TRE DISPONIBILIZACAO DE BENEFICIO QTD 1 R $ 300 , 30 DESCONTOS CONCEDIDOS R $ 6,01 VALOR DA CORRETAGEM OU COMISSAO : ZERO Pedido Web : 878282 Ped GP : 328912 41 Contrato : 3528 60030121 IE : ISENTO IM : IRF 1,50 % -IN / SRF 177/87 e 107/91 LEI 12741/12 VL.TRIB.R $ 0,00 Data de Vencimento : 12/04/2021 VALOR TOTAL : R $ 294,29 | Administração de benefícios relativos a planos de assistência à saúde.",,01208413000129,,False
37,TimeNow,2021-03-09,,27805340,,47866934000174,3205,01.208.413/0001-29,,,,N,TICKET SERVICOS SA,0.0,,2.0,0.0,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,0.0,"TA DISPONIBILIZACAO DE BENEFICIO QTD 3 R $ 1.213,20 DESCONTOS CONCEDIDOS -R $ 24 , 26 VALOR DA CORRETAGEM OU COMISSAO : ZERO Pedido Web : 878282 Ped GP : 328912 40 Contrato : 3528 60057091 IE : ISENTO IM : IRF 1,50 % -IN / SRF 177/87 e 107/91 LEI 12741/12 VL.TRIB.R $ 0,00 Data de Vencimento : 12/04/2021 VALOR TOTAL : R $ 1.188,94 | Administração de benefícios relativos a planos de assistência à saúde.",,01208413000129,,False
38,TimeNow,2021-03-10,,23217,,47827415000105,3085,01.208.413/0001-29,,,,N,SAD CONSULTORIA LTDA.,17227.8,,2.0,344.56,Regra Encontrada: SIM | Cód: 3085 | Cód.LC: 2.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,258.42,0,801.09,0,0,15823.73,"PREMIUM 500 À 999 Número do pedido : Ordem nº 013055 Vencimento : 15/03/2021 Parcela : 1 de 1 Faturamento liquido : R $ 16.168,29 | Serviços de pesquisas e desenvolvimento de qualquer natureza",,01208413000129,,False
39,Grupo Rtsc,2021-03-11,,37115,,2047004000150,4030,24.582.368/0001-73,,,,N,GALAS & REIS ASSOCIADOS LTDA,62.5,,0.0,0.0,Regra Encontrada: SIM | Cód: 4030 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,0.94,0,2.91,0,0,57.4,PRESTAÇÃO DE SERVIÇOS MEDICOS EM SAUDE OCUPACIONAL REF FEVEREIRO/21 | Medicina e biomedicina,,24582368000173,São Paulo,True
40,TimeNow,2021-03-12,,27930191,,47866934000174,3205,01.208.413/0001-29,,,,N,TICKET SERVICOS SA,0.0,,2.0,0.0,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,0.0,"TA DISPONIBILIZACAO DE BENEFICIO QTD 1 R $ 1.512,00 DESCONTOS CONCEDIDOS -R $ 30 , 24 VALOR DA CORRETAGEM OU COMISSAO : ZERO Pedido Web : 879752 Ped GP : 32917285 Contrato : 3528 60057091 IE : ISENTO IM : IRF 1,50 % -IN / SRF 177/87 e 107/91 LEI 12741/12 VL.TRIB.R $ 0,00 Data de Vencimento : 14/04/2021 VALOR TOTAL : R $ 1.481,76 | Administração de benefícios relativos a planos de assistência à saúde.",,01208413000129,,False
41,Grupo Rtsc,2021-03-13,,2403891,,61600839000155,2097,24.582.368/0001-73,,,,N,CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E,128.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 2097 | Cód.LC: 27.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,1.92,0,5.95,0,0,113.73,"CONTRIBUICAO INSTITUCIONAL DESTINADA A MANUTENCAO DO CIEE - ESTAGIO - COMPETENCIA: 03/2021, REFERENTE AO BOLETO BANCARIO/NOSSO NUMERO: 009-00007620478-3 LEGISLACAO: IMUNIDADE TRIBUTARIA Decreto n. 9.580/2018 - Artigo n. 181; IRPJ - Instrucao Normativa RFB n. 1700/2017 - Artigo n. 10; CSLL - Instrucao Normativa RFB n. 1700/2017 - Artigo n. 12; PIS/PASEP - Instrucao Normativa RFB n. 1911/2019 - Artigo n. 24; COFINS - Instrucao Normativa RFB n. 1911/2019 - Artigo n. 24. SERVICOS DE ASSISTENCIA SOCIAL | Serviços de assistência social",,24582368000173,São Paulo,True
42,TimeNow,2021-03-15,,318521,,5516218000117,2919,01.208.413/0001-29,,,,N,DOCUSIGN BRASIL SOLUCOES EM TECNOLOGIA LTDA,383.44,,2.9,11.12,Regra Encontrada: SIM | Cód: 2919 | Cód.LC: 1.07 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,5.75,0,17.82,0,0,348.75,"Faturamento Suporte Técnico referente ao período 03/2021 Plus Support R $ 383,44 Pagto Boleto Bancário Vencto : 26/03/2021 Retenção na fonte : CSRF 4,65 % - R $ 17,83 Opp ID : 340195 AUT - D | Suporte técnico em informática, inclusive instalação, configuração e manutenção de programas de computação e bancos de dados.",,01208413000129,,False
43,TimeNow,2021-03-15,,1301,,7735067000113,2366,01.208.413/0001-29,,,,S,TAXI TONELLI EIRELI,825.0,,2.0,16.5,Regra Encontrada: SIM | Cód: 2366 | Cód.LC: 16.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,808.5,"Referente a Transporte Eventual Serviços prestados ao Braskem 8 Daniel Cavalcanti Optante pelo o Simples Nacional | Transporte por táxi, explorado por pessoa jurídica",,01208413000129,,False
44,TimeNow,2021-03-15,,1303,,7735067000113,2366,01.208.413/0001-29,,,,S,TAXI TONELLI EIRELI,439.0,,2.0,8.78,Regra Encontrada: SIM | Cód: 2366 | Cód.LC: 16.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,430.22,"Referente a Transporte Eventual Serviços prestados ao Brasker 3 Optante pelo o Simples Naci al | Transporte por táxi, explorado por pessoa jurídica",,01208413000129,,False
45,TimeNow,2021-03-15,,7205,,36997283000135,802,01.208.413/0001-29,,,,S,AVAPRO - AMBIENTE VIRTUAL DE APRENDIZAGEM PROFISSIONAL LTDA,189.9,,0.0,0.0,Regra Encontrada: SIM | Cód: 0802 | Cód.LC: 8.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Itajaí | Cidade Prestação: Itajaí,Itajaí,20.89,0.0,0,0.0,0,0,169.01,"Pedidos: 0, 0 Data de Vencimento: 12/03/2021 | Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza",,01208413000129,,False
46,TimeNow,2021-03-15,,1302,,7735067000113,2366,01.208.413/0001-29,,,,S,TAXI TONELLI EIRELI,950.0,,2.0,19.0,Regra Encontrada: SIM | Cód: 2366 | Cód.LC: 16.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,931.0,"Referente a Transporte Eventual Serviços prestados ao Brasker 3 Marcio Pirillo Optante pelo o Simples Nacional | Transporte por táxi, explorado por pessoa jurídica",,01208413000129,,False
47,TimeNow,2021-03-15,,318520,,5516218000117,2684,01.208.413/0001-29,,,,N,DOCUSIGN BRASIL SOLUCOES EM TECNOLOGIA LTDA,1533.75,,2.9,44.48,Regra Encontrada: SIM | Cód: 2684 | Cód.LC: 1.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,168.71,0.0,0,0.0,0,0,1320.56,"Faturamento DocuSign System Automated Premium Edition R $ 1.533,75 Pagto Boleto Bancário Vencto : 26/03/2021 Opp ID : 340195 AUT - D | Processamento, armazenamento ou hospedagem de dados, textos, imagens, vídeos, páginas eletrônicas, aplicativos e sistemas de informação, entre outros formatos, e congêneres",,01208413000129,,False
48,TimeNow,2021-03-15,,3028921,,53113791000122,2684,01.208.413/0001-29,,,,N,TOTVS S.A.,82.15,,2.9,2.38,Regra Encontrada: SIM | Cód: 2684 | Cód.LC: 1.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,9.04,0.0,0,0.0,0,0,70.73,"PROCESSAMENTO DE DADOS E CONGENERES..Contrato : CONT81077 Proposta : 660 425/01 - Valor : 82,15 / CLIENTE : T81077 / 10. VENC .: 15 / 04 / 2021 / Essa NFS - e nao esta sujeita a Retencao na Fonte do ISSON por Forca do ARTIGO 30. DA LC 116/03 / Esta NFS - e nao esta sujeita as Retencoes na fonte por Forca do ARTIGO 714 RIR / 18 E ARTIGO 30 DA LEI 10.833 / 03 / . | Processamento, armazenamento ou hospedagem de dados, textos, imagens, vídeos, páginas eletrônicas, aplicativos e sistemas de informação, entre outros formatos, e congêneres",,01208413000129,,False
49,TimeNow,2021-03-15,,793855,,53113791001790,103,01.208.413/0001-29,,,,N,TOTVS S.A.,820.97,,0.0,0.0,Regra Encontrada: SIM | Cód: 103 | Cód.LC: 1.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Joinville | Cidade Prestação: Vitória,Joinville,90.31,0.0,0,0.0,0,0,730.66,"PROCESSAMENTO , ARMAZEN . , HOSPEDAGEM DE DADOS E CONGENERES.Contrato : CONT81077 Proposta : 829801/01 Valor : 820,97 / CLIENTE : T81077 / 10. VENC .: 20 / 04 / 2021 / Essa NFS - e nao esta sujeita a Retencao na Fonte do ISSON por Forca do ARTIGO 30. DA LC 116/03 / Esta NFS - e nao esta sujeita as Retencoes na fonte por Forca do ARTIGO 714 RIR / 18 E ARTIGO 30 DA LEI 10.833 / 03 / . | Processamento, armazenamento ou hospedagem de dados, textos, imagens, vídeos, páginas eletrônicas, aplicativos e sistemas de informação, entre outros formatos, e congêneres (Redação dada pela Lei Complementar nº , de )",,01208413000129,,False
50,TimeNow,2021-03-19,,68,,13784957000118,1413,01.208.413/0001-29,,,,S,NILZANE APARECIDA DA SILVA,385.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1413 | Cód.LC: 14.13 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Serra | Cidade Prestação: Vitória,Serra,0.0,0.0,0,0.0,0,0,385.0,MONTAGEM DE PORTA ECLISSE LAQUEADA | Carpintaria e serralheria,,01208413000129,,False
51,TimeNow,2021-03-19,,75,,34545809000110,1602,01.208.413/0001-29,,,,S,APEX TRANSPORTES LTDA,171.3,,0.0,0.0,Regra Encontrada: SIM | Cód: 1602 | Cód.LC: 16.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Duque de Caxias | Cidade Prestação: Duque de Caxias,Duque de Caxias,0.0,0.0,0,0.0,0,0,171.3,"Pedidos: 0, 0 Data de Vencimento: 00/00/0000 | Outros serviços de transporte de natureza municipal (Incluído pela Lei Complementar nº , de )",,01208413000129,,False
52,TimeNow,2021-03-19,,428,,66609207000176,522310002,01.208.413/0001-29,,,,S,WOLFS ESTACIONAMENTO E ACESSORIOS PARA VEICULOS EIRELI,270.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 522310002 | Cód.LC: 11.01 | Buscar ISS Munic. Prestação: SIM | Analisar CEPOM: NÃO | Analisar ISS LC: SIM | Cidade Prestador: Santos | Cidade Prestação: Vitória,Santos,0.0,0.0,0,0.0,0,0,270.0,"VAGA MENSAL ONIX PLACA FBV - 0347 R $ 240,00 LAVAGEM SIMPLES ONIX PLACA FBV - 0347 R $ 30,00 | Guarda e estacionamento de veículos terrestres automotores, de aeronaves e de embarcações",,01208413000129,,False
53,TimeNow,2021-03-20,,2596,,26551902000100,171901,01.208.413/0001-29,,,,N,MCS MARKUP ASSESSORIA CONTABIL LTDA,2600.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.19.01 | Cód.LC: 17.19 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Vitória,Rio de Janeiro,0.0,39.0,0,120.9,0,0,2440.1,"Honorários prestação de serviço contábeis . Vcto 25/03/2021 . Banco Santander Ag : 3098 C / c : 13003752-1 Total aproximado dos tributos : Federal R $ 349,70 - Municipal R $ 130,00 Fonte : IBPT . Outras Retenções R $ 0,00 | contabilidade, inclusive serviços técnicos e auxiliares",,01208413000129,,False
54,Grupo Rtsc,2021-03-22,,451319,,44315919000140,5711,24.582.368/0001-73,,,,N,FUNDACAO INSTITUTO DE ADMINISTRACAO,1281.71,,0.0,0.0,Regra Encontrada: SIM | Cód: 5711 | Cód.LC: 8.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,19.23,0,59.6,0,0,1138.79,"PRESTACAO DE SERVICOS DE TREINAMENTO DO CURSO Pos-Graduacao Lato Sensu Especializacao em Analise de Big Data - TURMA 16 ALUNO: Marcello Ygor Souza da Silva ABR/2021 (1281.71) | Ensino regular pré-escolar, fundamental e médio, inclusive cursos profissionalizantes.",,24582368000173,São Paulo,True
55,Grupo Rtsc,2021-03-24,,42497,,32223020000118,3205,24.582.368/0001-73,,,,N,FLASH TECNOLOGIA E PAGAMENTOS LTDA,3015.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,45.22,0,140.2,0,0,2829.58,"Valor Total - R$ 3.015,00 Compra de Creditos na Plataforma Flash - R$ 3.000,00 Valor total de servicos Flash (5 contas) - R$ 15,00 Data da Compra: 24/03/2021 Compra de beneficios: Vale Refeicao R$ 3.000,00 (5 depositos), e Custo total de contas: R$ 15,00 Contrato 24582368000173-10-45311 Autorizacao de Regime especial - SEI 6017.2019/0041453-7 O ISS incide apenas sobre o valor de servicos Flash indicado acima Local da prestacao de servicos: Sao Paulo - SP | Administração de benefícios relativos a planos de assistência à saúde.",,24582368000173,São Paulo,True
56,TimeNow,2021-03-24,,28240363,,47866934000174,3205,01.208.413/0001-29,,,,N,TICKET SERVICOS SA,0.0,,2.0,0.0,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,0.0,"TRE DISPONIBILIZACAO DE BENEFICIO QTD 1 R $ 1.296,00 DESCONTOS CONCEDIDOS -R $ 25,92 DESC . REF . AVISOS CRED . NRS , 306650 - R $ 441,00 / 306177 -R $ 588,59 VALOR DA CORRETAGEM OU COMISSAO : ZERO Pedido Web : 884637 Ped GP : 33058191 Contrato : 3528 60030121 IE : ISENTO IM : IRF 1,50 % -IN / SRF 177/87 e 107/91 LEI 12741/12 VL.TRIB.R $ 0,00 Data de vencimento : 28/04/2021 VALOR TOTAL : R $ 240,49 | Administração de benefícios relativos a planos de assistência à saúde.",,01208413000129,,False
57,Grupo Rtsc,2021-03-25,,252,,8691336000150,7285,24.582.368/0001-73,,,,S,CLOISON MOVEIS LTDA ME,4574.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 7285 | Cód.LC: 14.06 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,503.14,0.0,0,0.0,0,0,3842.16,"Montagem de Divisórias Orçamento Cloison nº 20312 Obra Estados Unidos 455 piso Superior Dados para deposito Banco do Brasil Agencia 1530-X C/C: 38 744-4 Valor aproximado dos tributos 6.49% R$296,85 Conforme lei nº 12.741/12 Fonte: IBPT | Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido",,24582368000173,São Paulo,True
58,TimeNow,2021-03-26,,407,,33132811000103,2496,01.208.413/0001-29,,,,S,CHAVE MESTRA PUBLICIDADE E PROPAGANDA LTDA,1525.0,,5.0,76.25,Regra Encontrada: SIM | Cód: 2496 | Cód.LC: 17.06 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: Vitória,São Paulo,0.0,0.0,0,0.0,0,0,1448.75,"Ordem de compra : 013196 cliente : TIME NOW Projeto : TIME NOW PPT 24.03.2021 Vendedor : Guilherme Garritano Demandante : Aleyson Gave da Silva Servico : modernizacao apresentacao profissional Escopo : conteudo fornecido pelo cliente , desenvolvimento de IV e layout para 15 slides Tempo de producao : 15 dias Valor do projeto : R $ 3.050,00 Preco do slide excedente : R $ 150 / slide Condicoes de Pagamento : Parcelamento em 2x ( 1 ) 29/03/2021 - R $ 1.525,00 ( 2 ) 29/04/2021 - R $ 1.525,00 ( Mediante finalizacao ) Forma de pagamento : boleto bancario Parcela 001/002 Vencto . 29/03/2021 | Propaganda e publicidade, inclusive promoção de vendas, planejamento de campanhas ou sistemas de publicidade, elaboração de desenhos, textos e demais materiais publicitários",,01208413000129,,False
59,Prime,2021-03-26,,53790,,5947545000123,1602,21.917.552/0001-39,,,,N,CCM MANUSEIO,65.55,,5.0,3.28,Regra Encontrada: SIM | Cód: 1602 | Cód.LC: 16.02 | Buscar ISS Munic. Prestação: SIM | Analisar CEPOM: NÃO | Analisar ISS LC: SIM | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Rio de Janeiro,Nova Iguaçu,0.0,0.0,0,0.0,0,0,62.27,"Descrição: NOTAS COLETADAS EM 25/03/2021 - NF 47331 NEWCAR R$ 1.638,99. VALOR DESSE FRETE R$ 65,55. TOTAL GERAL DESSE FRETE R$ 65,55. ENTREGUE EM: 25/03/2021. VENCIMENTO: 24/04/2021. | Outros serviços de transporte de natureza municipal (Incluído pela Lei Complementar nº , de )",,21917552000139,Rio de Janeiro,False
60,TimeNow,2021-03-29,,3734,,4578425000214,80202,01.208.413/0001-29,,,,N,HUMAN LEARNING CONSULTORES ASSOCIADOS LTDA,12800.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 08.02.02 | Cód.LC: 8.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Vitória,Rio de Janeiro,1408.0,192.0,0,595.2,0,0,10604.8,CREDITOS E TALENT PRO ( PLANO PRE - PAGO ) SERVICO FCD COMPLETO ONLINE - SERVICO pedido incluido via integracao | treinamento,,01208413000129,,False
